Real part;Imaginary part;1:nQ, 2:nZ
50.15341848699325;0.0016615253115027828;
50.05175728502584;0.0016697454160216883;
49.95009608305843;0.0016779655205405937;
49.843501974451364;0.0016866015186381862;
49.731157501657016;0.0016957223301967482;
49.618813028862675;0.0017048431417553095;
49.506468556068334;0.0017139639533138705;
49.394124083273994;0.0017230847648724316;
49.281779610479646;0.0017322055764309935;
49.169435137685305;0.0017413263879895546;
49.057090664890964;0.0017504471995481157;
48.944746192096616;0.0017595680111066768;
48.83240171930227;0.0017686888226652387;
48.72005724650793;0.0017778096342238;
48.60771277371359;0.001786930445782361;
48.495368300919246;0.0017960512573409221;
48.38302382812489;0.001805172068899484;
48.27067935533056;0.0018142928804580451;
48.15833488253621;0.0018234136920166064;
48.04599040974187;0.0018325345035751675;
47.93364593694753;0.0018416553151337286;
47.82130146415317;0.0018507761266922905;
47.70895699135883;0.0018598969382508516;
47.5966125185645;0.0018690177498094129;
47.48426804577015;0.001878138561367974;
47.3719235729758;0.0018872593729265359;
47.25957910018146;0.001896380184485097;
47.157872233974935;0.0019032310046075075;
47.06241285100252;0.0019087486551563062;
46.966953468030106;0.0019142663057051053;
46.8714940850577;0.0019197839562539035;
46.77603470208528;0.001925301606802702;
46.680575319112876;0.0019308192573515006;
46.58511593614046;0.0019363369079002997;
46.48965655316805;0.001941854558449098;
46.39419717019564;0.0019473722089978966;
46.29873778722323;0.0019528898595466949;
46.20327840425081;0.0019584075100954937;
46.1078190212784;0.001963925160644292;
46.01235963830599;0.001969442811193091;
45.91690025533358;0.0019749604617418895;
45.821440872361165;0.0019804781122906884;
45.72598148938876;0.001985995762839487;
45.63052210641634;0.0019915134133882853;
45.53506272344393;0.0019970310639370837;
45.43960334047152;0.002002548714485882;
45.34414395749911;0.002008066365034681;
45.24868457452669;0.0020135840155834795;
45.153225191554284;0.0020191016661322784;
45.05776580858188;0.0020246193166810764;
44.962306425609455;0.0020301369672298757;
44.86684704263705;0.0020356546177786737;
44.77992330087845;0.002040665350608541;
44.69360486124631;0.0020456401355388285;
44.60728642161414;0.0020506149204691164;
44.52096798198198;0.0020555897053994043;
44.43464954234983;0.0020605644903296918;
44.34833110271768;0.0020655392752599797;
44.262012663085514;0.0020705140601902676;
44.175694223453355;0.0020754888451205555;
44.0893757838212;0.002080463630050843;
44.00807327952219;0.0020768840899094863;
43.927206943513006;0.002072560695414073;
43.84634060750384;0.0020682373009186603;
43.76547427149467;0.0020639139064232478;
43.684607935485495;0.002059590511927835;
43.603741599476315;0.002055267117432422;
43.52287526346714;0.002050943722937009;
43.44200892745797;0.0020466203284415963;
43.3611425914488;0.0020422969339461833;
43.275175321217475;0.002037697948910917;
43.185712439910134;0.0020329101048742193;
43.0962495586028;0.0020281222608375224;
43.00678667729546;0.002023334416800825;
42.91732379598812;0.002018546572764128;
